front,back,tags,source
"Complete / recall the soundbite from react-snooker/README.md: 'A structured, beginner-friendly course that teaches you Reac...'","A structured, beginner-friendly course that teaches you React from scratch by rebuilding a real, working fantasy-sports app — one component at a time, in the order a senior engineer would actually build it. Designed to take you from zero to interview-ready.",soundbite,react-snooker/README.md
In react-snooker/README.md: Pace yourself?,"The full course is about 35,000 words plus typing the code. Realistically:",concept,react-snooker/README.md
In react-snooker/README.md: Don't skip Chapter 1?,"Chapter 1 has zero React in it. It's about the problem and the data model. Beginners always want to skip to ""the React part."" Don't. Half of senior interview questions are ""How would you model X?"" and ""What state is owned where?"" — and those are answered before any JSX gets typed. Chapter 1 is where you build the muscle for that.",concept,react-snooker/README.md
"Complete / recall the soundbite from react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: 'A nine-lesson walk-back from a finished 1,654-line React app...'","A nine-lesson walk-back from a finished 1,654-line React app to the first commit it would have come from. Read alongside _source/SnookerFantasyLeague.jsx open in another window.",soundbite,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"Complete / recall the soundbite from react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: 'For each round, the i-th element of team.r1 (or r2, or qf, o...'","For each round, the i-th element of team.r1 (or r2, or qf, or sf) corresponds to the i-th element of ROUND1MATCHES (or ROUND2MATCHES, …).",soundbite,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"Complete / recall the soundbite from react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: 'State up, callbacks down. The state lives at the highest com...'","State up, callbacks down. The state lives at the highest component that needs to see all of it. The leaf components don't own state; they receive props and call back when they want a change.",soundbite,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
Complete / recall the soundbite from react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: 'One feature. One file (or a small set of named files). One s...',"One feature. One file (or a small set of named files). One sentence per change. Avoid technology names. Avoid superlatives. Mention specific data fields and component names. Refer to behavior, not ""polish.""",soundbite,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Imagine the pub conversation?,"You and seven mates watch the World Snooker Championship every May. Sheffield, Crucible, two weeks of green-baize warfare. Someone — probably you — says: ""We should make a fantasy league out of this."" Everyone agrees. Pints are raised. Now what?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: The 8 teams?,"There are eight fantasy teams: Invincibles, Uncredibles, Hopeless, Clueless, Break Builders United, The Untouchables, Selbies, One Four Sevens. Each one is a person (or a couple) sitting at home with their bracket, picking who they think wins each match. Each team needs:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: The scoring rules (3 bullets)?,"- 3 points if your pick wins the match. - 1 point (a ""consolation"") if your pick loses — you still showed up. - null / pending if the match hasn't been played yet — neither right nor wrong, just not scored.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: What the app needs to do?,"When the tournament is live, you want to be able to: see who's leading, see how each round shook out, drill into one team's picks, drill into one player's appearances, and see charts of who agreed and who didn't. That's it. No login, no database, no sharing. It's a static page; the data is edited by hand as results come in.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Vibe prompt you would have used?,"> ""I want to build a single-page React app for a fantasy snooker league. Eight teams pick winners across five rounds (R1: 16 picks, R2: 8, QF: 4, SF: 2, Final: 1). Scoring: 3 points if the pick wins, 1 if it loses, null while the match is unplayed. No database — the bracket and team picks are edited by hand in code. The page should have tabs for Standings, Matches, Predictions, Players, and Analytics. Don't write any code yet — just confirm you understand the problem and ask me anything that's ambiguous.""",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. Why does scoring use null for unplayed matches instead of 0? 2. Why are there exactly 31 picks per team, no more and no less? 3. If a 9th friend wanted to join, what's the minimum data change required? (Hint: it's a one-line addition.)",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: What's PLAYER_INFO and why is it an object keyed by name??,"``jsx const PLAYER_INFO = { 'Zhao Xintong': { country: '🇨🇳', seed: 1, status: 'Defending Champion', flag: 'CHN' }, 'Judd Trump': { country: '🏴', seed: 2, status: 'World No. 1', flag: 'ENG' }, // ... 30 more }; ``",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: The most important rule in the codebase?,Here is the invariant that the entire scoring engine depends on:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. If you swapped match 7 and match 8 in ROUND1MATCHES but forgot to swap them in every team's r1 array, what would visibly go wrong in the UI? 2. Why is PLAYERINFO keyed by name and not by seed? 3. team.final is a string but team.sf is an array. What's the smallest code change that would make them consistent, and what would it cost in readability?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Why scoring lives outside React?,The original file declares two functions before the first JSX tag:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Walking through scorePick line by line?,"``jsx function scorePick(pick, match) { if (!match || !match.winner) return null; // pending if (pick === match.winner) return 3; // correct return 1; // wrong (consolation) } ``",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Why correct is null, not false?",Inside calculateTeamScores you'll see this pattern repeated for every round:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. If scorePick returned 0 instead of null for pending matches, what's the first thing that would visibly break in the UI? (Hint: .filter(d => d.correct).length is used a lot.) 2. Why is calculateTeamScores called inside useMemo instead of inline in the JSX? 3. Which property of the return value of calculateTeamScores do the standings columns read, and which property do the predictions matrix cells read? Why are both needed?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: v1: just team names and totals?,"If you go back to the very beginning of the project, the first version of <StandingsTab> would have been about 15 lines:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: v2: per-round columns?,"The next thing a human builder would notice is ""I can't tell which team is doing well in which round."" So you add R1 and R2 columns:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: v3: progressive enhancement of the same column?,"Then the tournament progresses and you add qf, sf, and final. By the end of the tournament, the row in the production code looks like the one in the file:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: v4: the special ""Final Pick"" cell?","The Final column is different from the others. It's not a number — it's a chip showing who the team picked, color-coded by whether the actual champion matched:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: v5: the leader highlight?,The leader row deserves a crown. So somewhere mid-project a prompt added:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: v6: the form badge?,"Last, the rightmost column tracks form — whether the team is doing better in R2 than they did in R1. That's <FormBadge>:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. The Final Pick chip currently hard-codes 'Wu Yize' to choose its color. What's the one-line edit to make it tournament-agnostic? 2. Why is <FormBadge> extracted into its own function instead of inlined into the table cell? 3. If you wanted to add a new ""% correct"" column between R2 and Total, what minimum changes would the prompt need to specify? (Hint: it's two cells per row plus one header.)",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Two pieces of state, one home?",The orchestrator component is <SnookerFantasyLeague>. Its top three lines:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Wiring the tabs?,"After the state and the memoized data, the component renders three things:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Why not put selectedTeam inside <PredictionsTab>??,"Because then the <StandingsTab>'s row click couldn't reach it. The state has to live at the lowest common ancestor of every component that needs to read or write it. For selectedTeam, the readers are <PredictionsTab> and the writers are both <StandingsTab> (when you click a row) and <PredictionsTab> (when you click a team chip inside it). Their lowest common ancestor is <SnookerFantasyLeague> itself, so that's where the state lives.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. If you removed useMemo and just wrote const teamsWithScores = TEAMS.map(...) directly, what specifically would re-run on every tab switch? 2. Why does setSelectedTeam get passed down to <PredictionsTab> as a prop instead of being created with its own useState inside that tab? 3. Why does <MatchesTab /> not need any props at all, while <StandingsTab> needs two?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: The chain, explained?","<PlayersTab> (top of the players folder) has two jobs: render the 32-player grid, and — when a player is clicked — render <PlayerDetail> for that player. The rule ""two jobs"" is fine in a parent component; that's literally what an orchestrator does. The actual rendering of those two jobs is delegated:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: When to extract: the copy-paste rule?,"If you find yourself writing the same JSX twice with minor tweaks, that's the signal. Inside <MatchPickAnalysis>:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Prop drilling: when it's fine?,"teams gets passed from <SnookerFantasyLeague> to <PlayersTab> to <PlayerDetail> to <MatchPickAnalysis>. Three levels. That's ""prop drilling"" and at some point newcomers ask ""shouldn't this be a Context or a Redux store?""",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. <PathArrow> has zero props and renders one character. What's the argument for keeping it as its own component, even though it could trivially be inlined? 2. Why is the column wrapper inside <MatchPickAnalysis> not extracted, even though it appears twice with similar structure? 3. At what nesting depth would you reach for Context instead of prop drilling? Why isn't this app there yet?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Reshape #1: stacked-bar totals?,"``jsx const r1Data = teams.map((t) => ({ team: t.name.length > 12 ? t.name .split(' ') .map((w) => w[0]) .join('') : t.name, fullName: t.name, R1: t.scores.r1, R2: t.scores.r2, QF: t.scores.qf, SF: t.scores.sf, Final: t.scores.f, Total: t.scores.total, })); ``",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Reshape #2: per-bar colors with <Cell>?,"The ""Pick Distribution"" chart for the Final has a special twist: each bar should be green if the player picked is Wu Yize, gray otherwise. Recharts lets you do that by mapping <Cell> children:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Reshape #3: pivot from ""team picks"" to ""match agreement""?","The most interesting chart on the page is <LeagueAgreementChart>. The question it answers is: ""For each match in this round, of the 8 teams, how many picked the actual winner?"" That's a pivot — the source data is per-team-per-round, but the chart needs per-match-per-round.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Internal tab state inside a chart?,<LeagueAgreementChart> is the only chart that has its own useState:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. If you remove the stackId=""a"" prop from every <Bar> in the points-breakdown chart, what changes visually? 2. Why does <LeagueAgreementChart> keep its own useState instead of putting active in the top-level <SnookerFantasyLeague>? 3. The agreement-data builder has two return shapes (finished vs pending). What does the chart code use to decide which <Bar> series to render — and what would happen if a single round had a mix of finished and unfinished matches?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 1 — ""Just give me the standings""?",Pre-tournament. R1 hasn't started. You have the bracket. You have eight friends' picks. You want a single screen that shows team totals.,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 2 — ""I want to see the matches themselves""?",Round 1 is half-finished. People want to know which matches are done and what the scores were.,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 3 — ""I want to compare predictions side by side""?","End of Round 1. The standings tab tells you the total, but doesn't show whose pick was wrong. You add a third screen.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 4 — ""Round 2 happened, the bracket shrunk""?",Round 1 is done. Round 2 results trickle in. You add ROUND2_MATCHES and a r2 array on every team. The whole calculateTeamScores function gets duplicated for R2:,concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 5 — ""Show me a player's tournament journey""?","Mid-tournament, QF in flight. The Standings + Matches + Predictions trio is the league-level view. But you want to be able to ask, ""How is Wu Yize doing? Which teams backed him? Did they get points?"" That's the Players tab.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 6 — ""I want pretty charts""?","Late tournament. With most matches in, you want trend visuals — points by round, accuracy by round, agreement on each match.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
"In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Milestone 7 — ""Wu Yize won. Crown him.""?","Tournament ends. The Final result is in: Wu Yize 18, Murphy 17. The codebase needs to acknowledge that the champion is decided and the league is done.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Putting the timeline together?,"If you read the file with this timeline in mind, you can almost see the seams between sessions. The five *Details arrays returned by calculateTeamScores each got added in their own session. The <RoundButton> and <PicksList> components were added at slightly different times — the round button has a status prop with literal English ('FINISHED', '🏆 WU WINS 18-17'), which is unmistakably end-of-tournament wording, while <PicksList> is generic (it would render the same on day 1). The newer code is more specific to ""the tournament is over;"" the older code is more generic to ""any tournament.""",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Vibe prompt you would have used (the meta-pattern)?,"There isn't a single prompt for the whole evolution — that's the point. There's one prompt per milestone, and each prompt is shaped like an addition, not a redesign:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. The Final Pick chip's red/blue coloring is a Milestone 7 artifact. What earlier file evidence (in any other component) tells you the codebase wasn't always tournament-end-aware? 2. Why is each round's logic copy-pasted (one block for r1, one for r2, …) instead of looped over ['r1', 'r2', 'qf', 'sf', 'final']? What would looping cost in readability for a vibe coder reading this file? 3. The Players tab is by far the biggest single milestone in the timeline. Why is that a smell only if you have to ship by Friday — and why is it fine for this project?",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: The seven shapes of a good vibe prompt?,"After two weeks of building this app, your prompt library should look like this:",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: The prompt-tree of this app?,"If you imagine the file as a tree of prompts, the trunk is Milestone 1's ""Give me the standings"" prompt. Every subsequent prompt is a branch off an existing branch — never the trunk. You never re-prompt the standings table from scratch. You always say ""in the standings, change X."" That discipline is what keeps a vibe-coded app from becoming a churning rewrite machine.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: Final word?,"The thing this course was reverse-engineering wasn't just a 1,654-line file. It was the prompting strategy that grew that file without rewrites. If you internalize Lesson 4's ""state up, callbacks down,"" Lesson 5's ""extract when you copy-paste twice,"" Lesson 6's ""data shape, not chart library,"" and Lesson 8's ""Add X to Y showing Z,"" you can build the next app — pickleball ladder, World Cup pool, whatever — in maybe a third of the prompts.",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
In react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md: CHECK YOURSELF?,"1. Look back at any vibe prompt you've written this month. Which of the seven shapes does it match? If none, what's missing — a target component name? a behavior? a data field? 2. Why is ""Use Redux for state"" almost always the wrong prompt for an app of this size, and what is the right prompt to write when you feel that itch? 3. The seven prompt shapes in this lesson all share one structural feature. What is it? (Hint: count how many of them name a specific component, file, or constant by name.)",concept,react-snooker/SNOOKER_FANTASY_LEAGUE_COURSE.md
Complete / recall the soundbite from react-snooker/STUDY_PLAN.md: 'Use the in-app progress tracker at /study to check off lesso...',Use the in-app progress tracker at /study to check off lessons as you go (it persists in your browser via localStorage).,soundbite,react-snooker/STUDY_PLAN.md
"Complete / recall the soundbite from react-snooker/STUDY_PLAN.md: 'Goal by Sunday: data model in your head, scoring engine memo...'","Goal by Sunday: data model in your head, scoring engine memorized, project scaffolded, first component rendered.",soundbite,react-snooker/STUDY_PLAN.md
"Complete / recall the soundbite from react-snooker/STUDY_PLAN.md: 'Goal by Sunday: confident with hooks, can talk about the orc...'","Goal by Sunday: confident with hooks, can talk about the orchestrator pattern, understand prop drilling vs context.",soundbite,react-snooker/STUDY_PLAN.md
"Complete / recall the soundbite from react-snooker/STUDY_PLAN.md: 'Goal by Sunday: app deployed, README is portfolio-quality, y...'","Goal by Sunday: app deployed, README is portfolio-quality, you can give a 5-minute architecture walkthrough.",soundbite,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 1 (60 min) — Orientation?,- Read course/README.md end to end. - Skim the table of contents of course/SNOOKERFANTASYLEAGUE_COURSE.md to get the full arc. - Open the live deployed app (link in README.md) and click around for 10 minutes. - Output: a one-paragraph note in progress.txt saying what you expect each chapter to teach.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 2 (60 min) — Chapter 1.1?,"- Read chapter-01-foundations/01-the-problem.md. - Review the 5 corresponding flashcards (flashcards/react-snooker.csv, filter by 01-the-problem). - Output: explain the user / data / scoring rule trio out loud, untimed.",concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 3 (60 min) — Chapter 1.2?,"- Read chapter-01-foundations/02-data-modeling.md. - Sketch the Player, Match, Pick types on paper before reading the answer. - Review the cheat sheet cheat-sheets/react-ch01.md. - Output: list the three invariants you'd enforce at the type system level.",concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 4 (75 min) — Chapter 1.3?,- Read chapter-01-foundations/03-pure-functions-and-scoring.md. - Open lib/scoring.ts in this repo and read it alongside. - Write down the test cases you would add for the scoring engine. - Output: list 3 properties you would prove with property-based tests.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 5 (60 min) — Chapter 2?,- Read all three lessons of chapter-02-project-setup/. - Run npm install and npm run dev; verify the app boots locally. - Output: a screenshot of the local app in your notes.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 6 (60 min) — Chapter 3.1-3.2?,- Read chapter-03-first-component/01-anatomy-of-a-component.md and 02-rendering-the-standings.md. - Open components/StandingsTable.tsx and lib/scoring.ts; trace one render top-to-bottom. - Output: list the props the table component receives and where each comes from.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 7 (60 min) — Chapter 3.3 + review?,- Read chapter-03-first-component/03-progressive-enhancement.md. - Review week 1 cheat sheets back to back. - 15-minute flashcard session: cards tagged chapter-01 and chapter-02. - Output: write a 1-paragraph weekly retro.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 8 (60 min) — Chapter 4.1?,"- Read chapter-04-state-and-hooks/01-useState-mental-model.md. - Write 3 wrong-and-right code snippets for useState. - Output: explain why state updates are queued, in your own words.",concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 9 (60 min) — Chapter 4.2?,"- Read 02-the-orchestrator-pattern.md. - Diagram the data flow: which component is the orchestrator, which are leaves? - Output: list one alternative to the orchestrator pattern and its trade-off.",concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 10 (60 min) — Chapter 4.3?,- Read 03-useMemo-and-derived-data.md. - Open components/SnookerFantasyLeague.tsx and find every useMemo; explain why each one exists. - Output: identify one useMemo you would remove (premature optimization is real).,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 11 (60 min) — Chapter 5.1?,"- Read chapter-05-composition/01-when-to-split-components.md. - Pick one big component in this repo; sketch how you would split it. - Output: list the four ""smells"" that suggest a component should be split.",concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 12 (60 min) — Chapter 5.2?,- Read 02-prop-drilling-vs-context.md. - Find one place in the codebase where prop drilling is fine and one where context would be justified. - Output: write 2-sentence reasoning for each.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 13 (60 min) — Chapter 5.3?,- Read 03-building-player-detail.md. - Open components/PlayerDetailPanel.tsx; trace where its state lives and how it's controlled. - Output: name one prop you would lift up and one you would push down.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 14 (60 min) — Week 2 review?,"- Re-read the cheat sheets for chapters 4 and 5. - 30-minute flashcard session, tag filter composition and hooks. - Output: weekly retro.",concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 15 (60 min) — Chapter 6.1?,- Read chapter-06-data-visualization/01-recharts-fundamentals.md. - Open components/ScoreHistoryChart.tsx; tweak one prop and reload. - Output: name the three things Recharts gives you for free.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 16 (75 min) — Chapter 6.2?,- Read 02-reshaping-data.md. - Manually trace one match through the data array transformations. - Output: write a test for one transformation.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 17 (75 min) — Chapter 6.3?,- Read 03-pivots-and-internal-state.md. - Open components/ResidualHistogram.tsx; identify the pivot operation. - Output: describe what the chart shows in one sentence to a non-engineer.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 18 (60 min) — Chapter 7.1?,- Read chapter-07-mastery-and-interviews/01-production-polish.md. - Apply one polish item from the list to your local copy. - Output: a one-line PR title for the change.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 19 (75 min) — Chapter 7.2?,- Read 02-deployment-and-testing.md. - Deploy your fork to Vercel (free). - Output: shareable deployed URL in progress.txt.,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 20 (60 min) — Chapter 7.3?,- Read 03-interview-narrative.md. - Draft your 90-second project pitch using the template. - Output: a recording of yourself delivering it (private OK).,concept,react-snooker/STUDY_PLAN.md
In react-snooker/STUDY_PLAN.md: Day 21 (90 min) — Capstone?,"- Walk through the full app end-to-end and explain it out loud as if presenting to a panel. - Run through all the cheat sheets at speed. - 45-minute flashcard session, full deck. - Output: portfolio-ready README update + LinkedIn-friendly summary.",concept,react-snooker/STUDY_PLAN.md
