front,back,tags,source
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: Step 5 — State the decision and the reversibility?,"> ""So I'd start with A. If [observable signal], I'd revisit and consider migrating to B. The migration would cost roughly [X], so the cost of being wrong is bounded.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 3.1. Latency?,"How fast does the user-facing response come back? p50, p95, p99.",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 3.4. Complexity?,"How hard is this for the team to build, debug, and operate? Junior-friendly vs senior-only.",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 3.5. Reliability?,What's the failure surface? How often does it fall over? How fast does it recover?,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 3.6. Consistency?,"Strong, eventual, causal, monotonic. What's the user-visible behavior under concurrent updates?",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 4.2. Microservices vs monolith?,"> ""The honest answer is that almost everyone over-builds microservices. Monolith wins on time-to-ship, debugging, and team-cohesion-cost. Microservices win on independent deployment, language flexibility, and bounded blast radius — but only if you have the operational chops for them. > > I'd default to monolith for a team under 30 engineers. Above that, I'd start carving out the parts where independent deploy or different runtime make a real difference — usually the parts at the edge of the system, like ingress or fan-out workers. That's pragmatic microservices, not the full lift.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 4.3. Server-side rendering vs client-side rendering?,"> ""Three considerations: time-to-first-content, SEO, and runtime cost. SSR wins on TTFC and SEO. CSR wins on per-request server cost — once the JS is loaded, the client does the work. > > For a fantasy app, the leaderboard pages benefit from SSR — fast first paint, SEO for shareable URLs. The interactive parts — pick submission, real-time scoring — are CSR-driven. Modern frameworks (Next, Remix, SvelteKit) let me mix the two per route. I'd lean SSR-by-default, hydrate-when-needed.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 4.4. Build vs buy?,"> ""The trap with 'build vs buy' is that engineers default to 'build because we'll customize it perfectly,' and the customization never ends up mattering. The honest axis: how core is this to our differentiation? > > Auth: buy. Stripe / Clerk / Auth0 — never going to be our differentiator, the threat model is hard, every team that's tried has regretted it. > > Scoring engine: build. It's the heart of the product. We'll iterate on it for years. > > Email delivery: buy. SendGrid / Postmark. > > General rule: buy commodity infrastructure, build domain logic.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.2. ""Premature [X] is the root of all evil.""?","Use when: someone proposes a complexity that won't pay off for a while. Substitute optimization, abstraction, microservicing, generalization.",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.3. ""Engineering is choosing what to be wrong about.""?",Use when: a perfectionist on the panel keeps pushing for the most-correct option without weighing costs.,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.4. ""Every architecture has a customer.""?",Use when: discussing trade-offs that pit developer convenience against user experience.,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.5. ""I'd write the ADR before I write the code.""?",Use when: discussing how to document a decision. ADR = architecture decision record.,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.6. ""What's the cost of being wrong here?""?",Use when: someone is over-thinking a low-stakes decision. Forces them to articulate why this one matters.,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.7. ""If we had to deprecate this in two years, what would that look like?""?",Use when: discussing extensibility / boundary placement. The answer reveals coupling.,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 5.8. ""The hard part isn't choosing — it's communicating the choice to the team.""?",Use when: the panel asks how you'd roll out a controversial decision. A favorite of staff interviewers.,concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
"In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 6.3. The ""AI told me"" trap?","> ""Well, when I asked the LLM, it said B is preferred for this kind of thing.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 6.4. The buzzword trap?,"> ""We'd use a CQRS pattern with event sourcing and saga orchestration.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 7.2. The right response — engaging?,"> ""Interesting — I'd want to understand the case for the other option. What weight are you putting on which axis? My reasoning was [restate], but I might be missing something.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 12.1. Naming axes you can't actually score on?,"If you say ""latency is one axis"" and then can't tell the interviewer what the latencies would be, you've over-reached. Only name axes you can score.",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 12.2. Forgetting reversibility?,"Every architectural decision has a reversibility cost. Name it. ""If we're wrong, here's what migration looks like."" Senior signal.",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 12.3. Treating the trade-off as binary?,"Often the answer is neither, or both with a clear seam. ""We use SQL for the transactional core and Redis for the hot read paths"" is a more sophisticated answer than ""SQL"" alone.",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
In ai-interview/chapter-05-system-design/03-trade-off-conversations.md: 12.4. Not bringing the AI into the conversation?,"If you're in an AI-permitted interview and you never mentioned AI's role in trade-offs, the panel may wonder if you actually use it. One mention is enough. ""In a real working context I'd ask the LLM to surface trade-offs I might have missed — but the decision still has to be mine.""",concept,ai-interview/chapter-05-system-design/03-trade-off-conversations.md
Complete / recall the soundbite from ai-interview/chapter-05-system-design/README.md: 'System design interviews are the most important hour of the ...',"System design interviews are the most important hour of the loop, and AI changes them less than you think. This chapter teaches you to argue with the AI in the room, not for or against it.",soundbite,ai-interview/chapter-05-system-design/README.md
Can you name the five risks from memory?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Can you give a 30-second answer to each?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Do you have a real personal example for at least three of them?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
"Can you deliver the section-8 accountability answer cleanly: ""Mine."" — without hedging?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Do you have one personal commitment statement that you actually live by?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
"Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 'The interviewer who asks ""what risks do you take seriously?""...'","The interviewer who asks ""what risks do you take seriously?"" is testing whether you have skin in the game. This lesson gives you the answer.",soundbite,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 'Are hallucinations getting better as models improve?...',Are hallucinations getting better as models improve?,soundbite,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 'What do you do personally to avoid skill atrophy?...',What do you do personally to avoid skill atrophy?,soundbite,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 'AI generated a function. You reviewed the diff. You committe...',AI generated a function. You reviewed the diff. You committed it. It shipped a bug. Whose bug is it?,soundbite,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 'My personal commitment is: [specific behavior I do every tim...',"My personal commitment is: [specific behavior I do every time, no exceptions].",soundbite,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 2.1. Hallucinations / fabrication?,"The model produces confident output that is wrong. Invented APIs, made-up parameters, half-correct algorithms.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 2.2. Security risks in generated code?,"Generated code that introduces vulnerabilities — SQL injection, XSS, credential leaks, insecure defaults.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 2.3. Intellectual property and licensing?,Generated code that resembles training-data copyright; license-incompatible snippets; sensitive data leaving your environment in prompts.,concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 2.4. Prompt injection and tool-use abuse?,Adversarial input that hijacks an AI agent into doing something it should not.,concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 2.5. Over-reliance and skill atrophy?,The team becomes worse at doing things the AI does for them; the long-term cost is a team that cannot reason about its own code.,concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: The 30-second answer?,"> ""Two related concerns. One: the model may regurgitate code that resembles training-data with a restrictive license. The mitigation is to be thoughtful with longer chunks the model produces verbatim — short snippets are usually fine, multi-hundred-line generations get extra scrutiny. Two: my prompts may leak my employer's IP into a third-party model's logs. The mitigation is to use enterprise-tier tools with no-train guarantees, or to redact before prompting. I treat prompts the way I treat Slack messages — written assuming someone could read them later.""",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: The interview setup?,"> ""AI generated a function. You reviewed the diff. You committed it. It shipped a bug. Whose bug is it?""",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: The right answer?,"> ""Mine. The AI is a tool. Tools have failure modes. Choosing to use a tool, knowing its failure modes, and deciding the output is good enough to ship — that's the engineer's job. There's no version of an incident response where 'the AI did it' is acceptable. If the bug is severe, my name goes on the postmortem, my action items are the followups, my conduct is reviewed. That's the deal. The accountability is not negotiable, and it's also the reason I'm being paid for this work in the first place.""",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: The wrong answers (avoid)?,"- ""Well, it depends — if the AI was..."" No. Yours. - ""It's a shared accountability between the model and the engineer..."" No. The model can't sign your name on a postmortem. - ""The team's, ultimately."" True at one level, but at the PR level — yours.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: Why interviewers love this question?,"Because the right answer is short, blunt, and reveals everything about a candidate's judgment. Anyone who tries to spread the blame fails the question. Anyone who owns it cleanly passes.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 12.1. Dismissive answers?,"""Hallucinations are pretty rare these days."" You sound naive. The interviewer gets a follow-up that exposes you. Treat each risk with respect, even the ones you rarely hit.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 12.2. Catastrophic answers?,"""AI is a security nightmare; I barely use it."" You sound hostile to the modern stack. The interviewer assumes you'll slow the team. Acknowledge risks; don't be governed by them.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 12.3. Missing the personal commitment?,"If your answer to every risk is generic, you sound rehearsed. At least one risk should have a concrete personal commitment. ""My rule is..."" That makes you memorable.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
In ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md: 12.4. Trying to absolve yourself?,"Anything that hints at ""the AI did it, not me"" is a lethal answer. Always own the diff. Always.",concept,ai-interview/chapter-06-behavioral-and-closing/01-risks-and-accountability.md
Can you list the seven cultural questions from memory?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
Can you describe a healthy AI-using team and a sick one in concrete terms?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
"Can you handle the ""your teammate's PRs are causing tech debt"" question with peer-first instincts?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
"Can you deliver the ""AI raises the floor for juniors; our job is to ensure it doesn't lower their ceiling"" line naturally?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
Can you reframe a challenging cultural question without taking the bait?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 'AI did not just change how individuals code. It changed how ...',AI did not just change how individuals code. It changed how teams collaborate. This lesson is the cultural answer set — the questions interviewers ask increasingly often and few candidates rehearse for.,soundbite,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 'AI raises the floor for juniors. Our job is to ensure it doe...',AI raises the floor for juniors. Our job is to ensure it doesn't lower their ceiling.,soundbite,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 'You have a teammate who consistently submits AI-generated PR...',You have a teammate who consistently submits AI-generated PRs that you have to clean up. How do you handle it?,soundbite,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 'AI writes a fine first draft. The author has to make sure th...',"AI writes a fine first draft. The author has to make sure the message reflects intent — not just what changed, but why. Why is the part the AI doesn't know. So: AI assists, author owns. Same rule as the code itself.",soundbite,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: What changed?,"Old pair programming: two engineers, one keyboard, taking turns driving and navigating. Both think; one types.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The 30-second answer?,"> ""Pair programming with AI in the room takes deliberate discipline. The temptation is to outsource the friction — the moments where two engineers would normally argue about an approach get short-circuited by 'let's just ask Claude.' That's where the value of pairing dies. The way I run pair sessions: we form a hypothesis ourselves before any prompt, we use the AI as a shared sounding board not as the decider, and we narrate our disagreements out loud. The AI is the third pair member, not the senior architect. Pairing well with AI is harder than pairing without, not easier.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: Why this answer lands?,"It identifies the failure mode (outsourcing friction), names a discipline (form hypothesis first), and ends with a memorable line (""harder, not easier""). Drill it.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: What changed?,"A reviewer can no longer assume the diff was hand-typed. Every PR could be AI-generated, AI-iterated, AI-reviewed before submission. The review needs to handle both cases.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The 30-second answer?,"> ""My review starts with: assume good intent, but read more carefully than I would have five years ago. The failure modes of AI-assisted PRs are different from purely-human ones — fabricated APIs, plausible patterns that don't match our codebase, helpful refactors of code the author didn't ask about. So my review checklist has AI-specific items now. I also try to leave the author room to explain their process. Sometimes the diff that looks suspicious is actually well-considered, and the author had to override the AI to land it. I want to hear that story before I assume the worst.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The senior follow-up move?,"> ""I never write 'is this AI-generated?' in a review comment. It puts the author on the defensive. If something looks off, I ask 'can you walk me through the reasoning here?' The answer tells me everything I need to know — about the AI's involvement and about the author's understanding. The conversation is the review.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The hard truth?,"A junior on a modern team has a hard tradeoff: AI accelerates their feature output but slows the development of their intuitions. They ship faster than they can reason. The risk is a class of engineer who looks productive on metrics but cannot debug, cannot design, cannot reason about systems.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The 30-second answer?,"> ""My approach to junior onboarding has shifted. The first month, I have them do at least one task per week without AI. Not as a punishment — as a deliberate exercise in building reasoning muscles that AI can't build for them. We pair on those tasks. By month three I want them comfortable with AI tooling, but only after they have hand-typed enough code to feel the rhythm of the language. The goal is the same as it always was — produce engineers who can think — but the curriculum is different now because the temptation to bypass thinking is greater.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The interview soundbite?,"> ""AI raises the floor for juniors. Our job is to ensure it doesn't lower their ceiling.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The setup question?,"> ""You have a teammate who consistently submits AI-generated PRs that you have to clean up. How do you handle it?""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The 30-second answer?,"> ""My take on policy is: be specific about what counts as AI-generated. We don't audit everyone's editor. What we do require: any AI-assisted PR is marked in the description, every line is the author's responsibility regardless of source, AI-generated tests must be reviewed for whether they actually test the new behavior, and AI-generated documentation must be edited for accuracy because the model will invent features that don't exist. The policy is short, but it pushes accountability back to the human and creates a record of when AI was used heavily.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: Why this lands with hiring managers?,Because it's the conversation they're having internally. They're worried about the same thing you just articulated. You sound like the person who solves their problem.,concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: A healthy team?,"- Authors mark when a PR is heavily AI-assisted, without shame. - Reviewers ask ""walk me through the reasoning"" rather than ""did the AI write this?"" - Designs are still discussed in design docs by humans before code is written. - One pair-programming session per sprint runs without AI, by choice. - Postmortems include ""what was the AI's role and what was ours?"" without blame. - Juniors are paired with seniors on real work, not isolated with AI as their only collaborator. - The team has a shared, written prompt library and treats it as code.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: A sick team?,"- AI use is hidden because the team treats it as cheating. - PRs ship that no human can fully explain. - Tests pass mysteriously after AI involvement and nobody asks why. - Postmortems blame the model. - Juniors do not get mentorship because seniors think AI provides it. - Design discussions happen inside individual prompts, not in shared docs. - There is no policy, and the absence of policy means inconsistent practice.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The 30-second answer (greenfield team)?,"> ""In a team that's not using AI yet, I would not lead with adoption. I would lead with a use-case audit — what tasks are eating the team's time that the right tooling could help with? Then propose a small, time-boxed pilot for one task category, with explicit success criteria. If it works, expand. If not, we learn. Adoption is a series of validated bets, not a top-down mandate.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The 30-second answer (messy team)?,"> ""In a team where AI use has gotten messy, I'd start by listening. What are people doing? What feels uncomfortable? Where are PRs landing that nobody fully owns? From the listening, write a one-page team policy — short, focused on accountability and review, not tool choice. Then pair the policy with one new ritual: a weekly 30-minute review club where we read recent PRs together, AI-touched and not, and discuss. Most cultural fixes are observation rituals more than rules.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The right framing?,- Be honest but generous. - Don't trash your current team. - Highlight the things you'd want to bring to the new team. - Highlight the things you want the new team to teach you.,concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: A template answer?,"> ""My current team is in the middle of adoption — some folks are heavy users, some are skeptical, no formal policy yet. I've been the unofficial advocate for one small thing: every AI-assisted PR gets a sentence in the description about what the prompt was. It's the smallest possible policy and it's already changed our review conversations. I'd want to bring that habit anywhere I went. What I'd want to learn from a more mature team is the tooling-investment side — system prompts, eval suites, prompt versioning. We don't do any of that yet.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: The right answer?,"> ""I have not. I have had hard performance conversations rooted in patterns of low-quality AI-generated code — the same conversation you'd have about any low-quality code, with the AI as part of the diagnosis. The fix in every case has been mentorship and review discipline, not termination. I think 'fired for AI misuse' is the wrong frame; the underlying issue is always quality, accountability, or trust. The tool is incidental.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 13.3. Skill stewardship?,"The team protects the long-term capabilities of its engineers, especially juniors.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 14.1. Sounding like a policy memo?,"If your answers are full of ""the team must..."" and ""developers should..."", you sound like HR. Use first-person and concrete examples. ""On my last team..."" is more vivid than ""developers should...""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 14.2. Demonizing AI?,"If every answer is about risks and downsides, you sound like a contrarian who'll slow the team. Balance with the upside. AI is a real productivity gain; you respect that.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 14.3. Missing the people angle?,"These are culture questions. If your answer is mostly about tooling, you missed the question. Bring people into every answer — juniors, seniors, reviewers, managers.",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
In ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md: 14.4. Pretending you've solved it?,"If you claim your team has perfect AI culture, the interviewer doesn't believe you. Acknowledge ongoing work. ""We're still figuring out X..."" sounds far more credible than ""we have all of this nailed.""",concept,ai-interview/chapter-06-behavioral-and-closing/02-team-dynamics.md
"Can you deliver the 90-second narrative from memory, twice in a row, sounding natural?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Do you have a one-line answer ready for each of the 18 catalog questions?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
"Can you handle the ""what would you do differently?"" question with three concrete answers?","Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Do you have three closing questions written down?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Have you done the night-before checklist at least once as a dry run?,"Self-rate 1-5. If <4, re-read the lesson.",self-quiz check-yourself,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'The interview is a narrative. You are the protagonist. AI is...',The interview is a narrative. You are the protagonist. AI is a supporting character. This lesson teaches you how to tell the story.,soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
"Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'Three things. First, [a type / boundary / abstraction] I'd r...'","Three things. First, [a type / boundary / abstraction] I'd revisit — [specific reason rooted in the project]. Second, [a tooling / testing / observability gap] I'd close — [specific reason]. Third, [a documentation / mentorship / cultural artifact] I'd add — [specific reason].",soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'What's the one part of your codebase that everyone agrees ne...',"What's the one part of your codebase that everyone agrees needs a rewrite, but nobody has time for?",soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'What's your team's relationship with AI tools today? What's ...',"What's your team's relationship with AI tools today? What's working, what isn't?",soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'What does success in this role look like at the 90-day mark?...',What does success in this role look like at the 90-day mark? What's the failure mode that worries you most?,soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'AI raised the floor of what's possible. It has not lowered t...',AI raised the floor of what's possible. It has not lowered the ceiling of what's required.,soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
Complete / recall the soundbite from ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: 'Re-open README.md any time you want a refresher on the chapt...',Re-open README.md any time you want a refresher on the chapter map.,soundbite,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
In ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md: The shape?,"1. Identity (10 sec): one sentence about who you are professionally. 2. Recent project (30 sec): the most relevant project, what you built, what was hard. 3. AI integration (20 sec): how AI fit in, what you owned, what it owned. 4. Pivot (15 sec): one trade-off you'd revisit. 5. The hook (15 sec): the one detail that ties it all together and asks for engagement.",concept,ai-interview/chapter-06-behavioral-and-closing/03-portfolio-narrative.md
